index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
1185,971610514,971610515,971610517,971610525,971610531,971610543,971610533,971613043,0,971613045,971613048,971613052,1,2,8,14,12,2,2510,-971613043,971613045,3,4,2538
1186,971757935,971757936,971757938,971757944,971757950,971757959,971757951,971760493,0,971760495,971760498,971760505,1,2,6,12,9,1,2542,-971760493,971760495,3,7,2570
1187,971922524,971922525,971922527,971922533,971922539,971922545,971922539,971925231,0,971925234,971925236,971925240,1,2,6,12,6,0,2692,-971925231,971925234,2,4,2716
1188,972024455,972024456,972024458,972024460,972024465,972024475,972024466,972026772,0,972026776,972026778,972026783,1,2,2,7,10,1,2306,-972026772,972026776,2,5,2328
1189,972046512,972046513,972046515,972046517,972046521,972046530,972046523,972049254,0,972049257,972049259,972049263,1,2,2,6,9,2,2731,-972049254,972049257,2,4,2751
1190,972258532,972258533,972258534,972258539,972258544,972258545,972258544,972261536,0,972261539,972261542,972261546,1,1,5,10,1,0,2992,-972261536,972261539,3,4,3014
1191,972258535,972258536,972258550,972258552,972258556,972258573,972258556,972261717,0,972261719,972261721,972261729,1,14,2,6,17,0,3161,-972261717,972261719,2,8,3194
1192,972522541,972522542,972522544,972522548,972522553,972522564,972522555,972525590,0,972525593,972525597,972525601,1,2,4,9,11,2,3035,-972525590,972525593,4,4,3060
1193,972522545,972522546,972522559,972522561,972522565,972522591,972522579,972525746,0,972525748,972525749,972525755,1,13,2,6,26,14,3167,-972525746,972525748,1,6,3210
1194,972546540,972546545,972546547,972546550,972546555,972546588,972546559,972549492,0,972549494,972549496,972549504,5,2,3,8,33,4,2933,-972549492,972549494,2,8,2964
1195,972546542,972546547,972546559,972546562,972546565,972546588,972546565,972549169,0,972549172,972549174,972549179,5,12,3,6,23,0,2604,-972549169,972549172,2,5,2637
1196,972546551,972546552,972546570,972546572,972546576,972546588,972546605,972549331,0,972549333,972549335,972549346,1,18,2,6,12,29,2726,-972549331,972549333,2,11,2795
1197,972546595,972546596,972546598,972546601,972546604,972546624,972546612,972549409,0,972549411,972549413,972549417,1,2,3,6,20,8,2797,-972549409,972549411,2,4,2822
1198,972594541,972594542,972594544,972594548,972594553,972594576,972594557,972596900,0,972596903,972596905,972596910,1,2,4,9,23,4,2343,-972596900,972596903,2,5,2369
1199,972594547,972594548,972594558,972594561,972594564,972594576,972594586,972597032,0,972597034,972597036,972597040,1,10,3,6,12,22,2446,-972597032,972597034,2,4,2493
1200,972810551,972810553,972810555,972810559,972810564,972810593,972810568,972813902,0,972813905,972813909,972813913,2,2,4,9,29,4,3334,-972813902,972813905,4,4,3362
1201,972810560,972810561,972810570,972810572,972810575,972810593,972810576,972814020,0,972814023,972814025,972814033,1,9,2,5,18,1,3444,-972814020,972814023,2,8,3473
1202,973146561,973146562,973146564,973146568,973146574,973146585,973146576,973149603,0,973149605,973149607,973149612,1,2,4,10,11,2,3027,-973149603,973149605,2,5,3051
1203,973146566,973146567,973146580,973146582,973146586,973146616,973146604,973149180,0,973149183,973149185,973149189,1,13,2,6,30,18,2576,-973149180,973149183,2,4,2623
1204,973626578,973626579,973626581,973626584,973626589,973626610,973626592,973629383,0,973629385,973629388,973629392,1,2,3,8,21,3,2791,-973629383,973629385,3,4,2814
1205,973626583,973626583,973626595,973626597,973626601,973626610,973626620,973629508,0,973629510,973629512,973629519,0,12,2,6,9,19,2888,-973629508,973629510,2,7,2936
1206,973698579,973698582,973698583,973698587,973698593,973698603,973698594,973701877,0,973701881,973701883,973701888,3,1,4,10,10,1,3283,-973701877,973701881,2,5,3309
1207,973812122,973812123,973812125,973812131,973812142,973812143,973812138,973815477,0,973815480,973815484,973815489,1,2,6,17,1,-4,3339,-973815477,973815480,4,5,3367
1208,973836770,973836771,973836773,973836777,973836782,973836792,973836784,973839722,0,973839726,973839728,973839733,1,2,4,9,10,2,2938,-973839722,973839726,2,5,2963
1209,974339946,974339947,974339949,974339954,974339960,974339970,974339961,974342464,0,974342467,974342470,974342474,1,2,5,11,10,1,2503,-974342464,974342467,3,4,2528
1210,974348239,974348240,974348242,974348245,974348250,974348258,974348251,974351590,0,974351593,974351596,974351600,1,2,3,8,8,1,3339,-974351590,974351593,3,4,3361
1211,974359986,974359987,974359988,974359991,974359996,974360005,974359997,974362234,0,974362237,974362239,974362244,1,1,3,8,9,1,2237,-974362234,974362237,2,5,2258
1212,974730617,974730618,974730620,974730627,974730633,974730642,974730635,974733770,0,974733773,974733776,974733782,1,2,7,13,9,2,3135,-974733770,974733773,3,6,3165
1213,974946622,974946623,974946625,974946628,974946633,974946650,974946636,974949104,0,974949107,974949109,974949114,1,2,3,8,17,3,2468,-974949104,974949107,2,5,2492
1214,975463867,975463868,975463871,975463875,975463880,975463887,975463881,975467099,0,975467102,975467105,975467109,1,3,4,9,7,1,3218,-975467099,975467102,3,4,3242
1215,975480643,975480644,975480646,975480650,975480654,975480670,975480657,975483601,0,975483603,975483606,975483611,1,2,4,8,16,3,2944,-975483601,975483603,3,5,2968
1216,975757661,975757662,975757664,975757668,975757674,975757682,975757675,975760225,0,975760228,975760230,975760235,1,2,4,10,8,1,2550,-975760225,975760228,2,5,2574
1217,976165678,976165679,976165681,976165686,976165692,976165700,976165693,976168691,0,976168693,976168695,976168700,1,2,5,11,8,1,2998,-976168691,976168693,2,5,3022
1218,976533500,976533507,976533509,976533512,976533516,976533534,976533519,976536302,0,976536305,976536308,976536313,7,2,3,7,18,3,2783,-976536302,976536305,3,5,2813
1219,976533506,976533509,976533521,976533523,976533527,976533534,976533546,976536437,0,976536439,976536441,976536450,3,12,2,6,7,19,2891,-976536437,976536439,2,9,2944
1220,976770522,976770523,976770525,976770530,976770536,976770545,976770537,976773284,0,976773287,976773290,976773294,1,2,5,11,9,1,2747,-976773284,976773287,3,4,2772
1221,976858217,976858218,976858220,976858227,976858232,976858242,976858234,976860740,0,976860743,976860746,976860750,1,2,7,12,10,2,2506,-976860740,976860743,3,4,2533
1222,976863606,976863607,976863609,976863613,976863617,976863627,976863620,976866004,0,976866007,976866009,976866013,1,2,4,8,10,3,2384,-976866004,976866007,2,4,2407
1223,976880871,976880875,976880877,976880880,976880885,976880892,976880886,976884249,0,976884252,976884254,976884259,4,2,3,8,7,1,3363,-976884249,976884252,2,5,3388
1224,977182996,977182997,977182999,977183003,977183009,977183019,977183010,977186210,0,977186212,977186216,977186221,1,2,4,10,10,1,3200,-977186210,977186212,4,5,3225
1225,977208696,977208697,977208699,977208703,977208709,977208719,977208710,977211743,0,977211747,977211749,977211754,1,2,4,10,10,1,3033,-977211743,977211747,2,5,3058
1226,977208723,977208724,977208726,977208728,977208732,977208743,977208734,977211919,0,977211920,977211922,977211930,1,2,2,6,11,2,3185,-977211919,977211920,2,8,3207
1227,977211954,977211956,977211958,977211961,977211966,977211976,977211967,977214380,0,977214383,977214385,977214390,2,2,3,8,10,1,2413,-977214380,977214383,2,5,2436
1228,977280694,977280695,977280697,977280704,977280709,977280720,977280711,977283449,0,977283452,977283454,977283459,1,2,7,12,11,2,2738,-977283449,977283452,2,5,2765
1229,977284151,977284152,977284154,977284157,977284161,977284177,977284164,977286583,0,977286586,977286588,977286592,1,2,3,7,16,3,2419,-977286583,977286586,2,4,2441
1230,977316519,977316520,977316522,977316527,977316532,977316553,977316534,977319596,0,977319599,977319601,977319605,1,2,5,10,21,2,3062,-977319596,977319599,2,4,3086
1231,977316527,977316528,977316537,977316539,977316543,977316553,977316563,977319733,0,977319735,977319736,977319741,1,9,2,6,10,20,3170,-977319733,977319735,1,5,3214
1232,977328703,977328705,977328707,977328709,977328713,977328725,977328715,977331646,0,977331648,977331651,977331655,2,2,2,6,12,2,2931,-977331646,977331648,3,4,2952
1233,977328709,977328710,977328718,977328720,977328724,977328777,977328742,977331817,0,977331819,977331821,977331826,1,8,2,6,53,18,3075,-977331817,977331819,2,5,3117
1234,977328730,977328733,977328737,977328739,977328742,977328777,977328748,977331935,0,977331937,977331939,977331947,3,4,2,5,35,6,3187,-977331935,977331937,2,8,3217
1235,977328730,977328733,977328747,977328749,977328752,977328777,977328753,977331941,0,977331942,977331944,977331952,3,14,2,5,25,1,3188,-977331941,977331942,2,8,3222
1236,977548039,977548040,977548042,977548049,977548055,977548066,977548057,977550598,0,977550600,977550602,977550607,1,2,7,13,11,2,2541,-977550598,977550600,2,5,2568
1237,977568707,977568708,977568710,977568714,977568719,977568730,977568720,977571358,0,977571361,977571363,977571368,1,2,4,9,11,1,2638,-977571358,977571361,2,5,2661
1238,977594488,977594489,977594491,977594495,977594500,977594519,977594506,977596813,0,977596816,977596819,977596823,1,2,4,9,19,6,2307,-977596813,977596816,3,4,2335
1239,977599280,977599281,977599283,977599286,977599290,977599307,977599294,977602516,0,977602519,977602521,977602526,1,2,3,7,17,4,3222,-977602516,977602519,2,5,3246
1240,977616704,977616705,977616707,977616711,977616716,977616732,977616718,977619924,0,977619927,977619930,977619935,1,2,4,9,16,2,3206,-977619924,977619927,3,5,3231
1241,977910720,977910721,977910723,977910729,977910735,977910752,977910738,977913504,0,977913507,977913511,977913516,1,2,6,12,17,3,2766,-977913504,977913507,4,5,2796
1242,978113642,978113643,978113645,978113649,978113655,978113666,978113658,978116014,0,978116016,978116019,978116023,1,2,4,10,11,3,2356,-978116014,978116016,3,4,2381
1243,978117393,978117394,978117396,978117399,978117403,978117412,978117405,978120341,0,978120344,978120347,978120351,1,2,3,7,9,2,2936,-978120341,978120344,3,4,2958
1244,978658621,978658622,978658624,978658630,978658639,978658648,978658637,978661921,0,978661924,978661928,978661932,1,2,6,15,9,-2,3284,-978661921,978661924,4,4,3311
1245,978668215,978668216,978668218,978668224,978668229,978668236,978668230,978670563,0,978670566,978670568,978670573,1,2,6,11,7,1,2333,-978670563,978670566,2,5,2358
1246,978938139,978938140,978938143,978938148,978938156,978938166,978938155,978941574,0,978941577,978941580,978941584,1,3,5,13,10,-1,3419,-978941574,978941577,3,4,3445
1247,978970762,978970763,978970765,978970768,978970774,978970783,978970775,978973937,0,978973940,978973943,978973947,1,2,3,9,9,1,3162,-978973937,978973940,3,4,3185
1248,978980575,978980576,978980578,978980581,978980587,978980596,978980588,978983937,0,978983941,978983943,978983948,1,2,3,9,9,1,3349,-978983937,978983941,2,5,3373
1249,979113053,979113053,979113055,979113060,979113065,979113076,979113068,979115915,0,979115918,979115922,979115926,0,2,5,10,11,3,2847,-979115915,979115918,4,4,2873
1250,979116298,979116299,979116301,979116304,979116308,979116317,979116309,979118620,0,979118623,979118625,979118630,1,2,3,7,9,1,2311,-979118620,979118623,2,5,2332
1251,979477912,979477913,979477915,979477919,979477926,979477936,979477925,979481201,0,979481203,979481206,979481210,1,2,4,11,10,-1,3276,-979481201,979481203,3,4,3298
1252,979590666,979590667,979590669,979590673,979590678,979590686,979590679,979594191,0,979594194,979594196,979594201,1,2,4,9,8,1,3512,-979594191,979594194,2,5,3535
1253,979846812,979846813,979846815,979846819,979846826,979846836,979846826,979850034,0,979850036,979850039,979850043,1,2,4,11,10,0,3208,-979850034,979850036,3,4,3231
1254,980014120,980014121,980014122,980014126,980014131,980014142,980014134,980016543,0,980016546,980016549,980016555,1,1,4,9,11,3,2409,-980016543,980016546,3,6,2435
1255,980313856,980313858,980313860,980313865,980313872,980313873,980313872,980316193,0,980316196,980316198,980316203,2,2,5,12,1,0,2321,-980316193,980316196,2,5,2347
1256,980763002,980763004,980763006,980763011,980763017,980763029,980763020,980766297,0,980766300,980766303,980766307,2,2,5,11,12,3,3277,-980766297,980766300,3,4,3305
1257,981276826,981276829,981276831,981276835,981276840,981276851,981276842,981279401,0,981279404,981279406,981279411,3,2,4,9,11,2,2559,-981279401,981279404,2,5,2585
1258,984684948,984684950,984684952,984684961,984684974,984684984,984684970,984688271,0,984688274,984688277,984688281,2,2,9,22,10,-4,3301,-984688271,984688274,3,4,3333
1259,985422088,985422089,985422091,985422097,985422105,985422107,985422104,985425367,0,985425370,985425372,985425377,1,2,6,14,2,-1,3263,-985425367,985425370,2,5,3289
1260,985427858,985427859,985427861,985427865,985427871,985427879,985427871,985430939,0,985430941,985430943,985430948,1,2,4,10,8,0,3068,-985430939,985430941,2,5,3090
1261,985431622,985431623,985431625,985431629,985431634,985431645,985431638,985434670,0,985434673,985434675,985434680,1,2,4,9,11,4,3032,-985434670,985434673,2,5,3058
1262,985435266,985435267,985435269,985435272,985435278,985435286,985435279,985438431,0,985438435,985438438,985438442,1,2,3,9,8,1,3152,-985438431,985438435,3,4,3176
1263,985439085,985439086,985439088,985439091,985439097,985439106,985439098,985442311,0,985442314,985442316,985442321,1,2,3,9,9,1,3213,-985442311,985442314,2,5,3236
1264,985444041,985444042,985444043,985444047,985444052,985444060,985444052,985447180,0,985447183,985447186,985447192,1,1,4,9,8,0,3128,-985447180,985447183,3,6,3151
1265,985455179,985455180,985455182,985455185,985455190,985455199,985455192,985458512,0,985458514,985458517,985458521,1,2,3,8,9,2,3320,-985458512,985458514,3,4,3342
1266,985463694,985463695,985463696,985463700,985463705,985463715,985463706,985466869,0,985466872,985466875,985466879,1,1,4,9,10,1,3163,-985466869,985466872,3,4,3185
1267,987432170,987432171,987432173,987432180,987432190,987432192,987432188,987435557,0,987435560,987435563,987435568,1,2,7,17,2,-2,3369,-987435557,987435560,3,5,3398
1268,991199071,991199074,991199076,991199087,991199098,991199100,991199096,991201467,0,991201470,991201473,991201477,3,2,11,22,2,-2,2371,-991201467,991201470,3,4,2406
1269,991201865,991201869,991201870,991201874,991201879,991201889,991201880,991204054,0,991204057,991204059,991204064,4,1,4,9,10,1,2174,-991204054,991204057,2,5,2199
1270,991324864,991324865,991324867,991324873,991324882,991324892,991324879,991328392,0,991328395,991328398,991328402,1,2,6,15,10,-3,3513,-991328392,991328395,3,4,3538
1271,991880431,991880432,991880434,991880442,991880451,991880460,991880451,991884268,0,991884271,991884273,991884278,1,2,8,17,9,0,3817,-991884268,991884271,2,5,3847
1272,992424455,992424457,992424458,992424465,992424471,992424482,992424471,992427442,0,992427446,992427448,992427452,2,1,7,13,11,0,2971,-992427442,992427446,2,4,2997
1273,992427676,992427677,992427679,992427682,992427687,992427696,992427688,992430032,0,992430035,992430037,992430042,1,2,3,8,9,1,2344,-992430032,992430035,2,5,2366
1274,993295168,993295169,993295171,993295178,993295187,993295200,993295189,993298489,0,993298491,993298494,993298498,1,2,7,16,13,2,3300,-993298489,993298491,3,4,3330
1275,993295175,993295176,993295194,993295197,993295202,993295227,993295216,993298645,0,993298647,993298649,993298653,1,18,3,8,25,14,3429,-993298645,993298647,2,4,3478
1276,993298664,993298665,993298666,993298670,993298676,993298686,993298677,993301915,0,993301918,993301920,993301925,1,1,4,10,10,1,3238,-993301915,993301918,2,5,3261
1277,994090439,994090440,994090442,994090450,994090459,994090462,994090458,994093065,0,994093067,994093070,994093074,1,2,8,17,3,-1,2607,-994093065,994093067,3,4,2635
1278,996716326,996716327,996716329,996716337,996716349,996716350,996716345,996719634,0,996719637,996719641,996719646,1,2,8,20,1,-4,3289,-996719634,996719637,4,5,3320
1279,998213397,998213398,998213400,998213408,998213417,998213432,998213418,998216564,0,998216567,998216570,998216574,1,2,8,17,15,1,3146,-998216564,998216567,3,4,3177
1280,606357,606358,606360,606369,606381,606383,606377,609818,0,609821,609825,609830,1,2,9,21,2,-4,3441,-609818,609821,4,5,3473
1281,1486163,1486164,1486166,1486172,1486179,1486189,1486180,1488513,0,1488516,1488520,1488526,1,2,6,13,10,1,2333,-1488513,1488516,4,6,2363
1282,1496486,1496487,1496489,1496493,1496498,1496511,1496500,1499135,0,1499138,1499140,1499145,1,2,4,9,13,2,2635,-1499135,1499138,2,5,2659
1283,2630552,2630553,2630555,2630562,2630571,2630581,2630570,2634072,0,2634076,2634080,2634084,1,2,7,16,10,-1,3502,-2634072,2634076,4,4,3532
1284,2900178,2900179,2900181,2900188,2900197,2900206,2900195,2903543,0,2903546,2903549,2903554,1,2,7,16,9,-2,3348,-2903543,2903546,3,5,3376
