index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,send_req_rtt,accept_req_rtt
455,305322167,305322169,305322171,305322176,305322184,305322185,305322183,305325809,0,305325811,305325814,305325818,2,2,5,13,1,-1,3626,-305325809,305325811,3,4,16,3651
456,305322172,305322173,305322186,305322190,305322197,305322209,305322201,305325924,0,305325926,305325929,305325941,1,13,4,11,12,4,3723,-305325924,305325926,3,12,29,3769
457,305322420,305322421,305322423,305322428,305322437,305322450,305322434,305325934,0,305325936,305325939,305325949,1,2,5,14,13,-3,3500,-305325934,305325936,3,10,14,3529
458,305340974,305340975,305340977,305340984,305340992,305340993,305340992,305344306,0,305344310,305344313,305344317,1,2,7,15,1,0,3314,-305344306,305344310,3,4,18,3343
459,305341005,305341006,305341008,305341011,305341018,305341027,305341020,305344443,0,305344446,305344449,305344453,1,2,3,10,9,2,3423,-305344443,305344446,3,4,15,3448
460,305341013,305341015,305341019,305341023,305341029,305341058,305341039,305344519,0,305344521,305344524,305344528,2,4,4,10,29,10,3480,-305344519,305344521,3,4,26,3515
461,305341030,305341031,305341033,305341036,305341043,305341052,305341043,305344635,0,305344637,305344639,305344647,1,2,3,10,9,0,3592,-305344635,305344637,2,8,13,3617
462,305341061,305341062,305341064,305341067,305341073,305341081,305341072,305344642,0,305344653,305344655,305344666,1,2,3,9,8,-1,3570,-305344642,305344653,2,11,11,3605
463,306874329,306874330,306874332,306874341,306874350,306874352,306874349,306877795,0,306877797,306877801,306877805,1,2,9,18,2,-1,3446,-306877795,306877797,4,4,20,3476
464,308096091,308096092,308096094,308096100,308096108,308096118,308096108,308099708,0,308099711,308099715,308099720,1,2,6,14,10,0,3600,-308099708,308099711,4,5,17,3629
465,308098602,308098603,308098605,308098609,308098616,308098624,308098615,308101708,0,308101711,308101713,308101718,1,2,4,11,8,-1,3093,-308101708,308101711,2,5,13,3116
466,308916925,308916926,308916928,308916934,308916942,308916952,308916942,308920192,0,308920194,308920197,308920201,1,2,6,14,10,0,3250,-308920192,308920194,3,4,17,3276
467,308920918,308920919,308920921,308920925,308920930,308920939,308920931,308924226,0,308924229,308924232,308924237,1,2,4,9,9,1,3295,-308924226,308924229,3,5,13,3319
468,310322538,310322539,310322541,310322550,310322560,310322563,310322558,310326016,0,310326019,310326022,310326027,1,2,9,19,3,-2,3458,-310326016,310326019,3,5,20,3489
469,310322545,310322546,310322563,310322568,310322576,310322607,310322589,310326159,0,310326161,310326165,310326170,1,17,5,13,31,13,3570,-310326159,310326161,4,5,44,3625
470,310322580,310322581,310322583,310322588,310322595,310322604,310322592,310326242,0,310326244,310326247,310326252,1,2,5,12,9,-3,3650,-310326242,310326244,3,5,12,3672
471,310322614,310322615,310322617,310322622,310322629,310322630,310322627,310326323,0,310326325,310326327,310326331,1,2,5,12,1,-2,3696,-310326323,310326325,2,4,13,3717
472,310322634,310322635,310322636,310322641,310322648,310322661,310322652,310326396,0,310326398,310326401,310326407,1,1,5,12,13,4,3744,-310326396,310326398,3,6,18,3773
473,310341337,310341338,310341340,310341346,310341354,310341354,310341354,310344792,0,310344794,310344799,310344804,1,2,6,14,0,0,3438,-310344792,310344794,5,5,17,3467
474,310341342,310341343,310341355,310341358,310341364,310341401,310341377,310344919,0,310344921,310344924,310344929,1,12,3,9,37,13,3542,-310344919,310344921,3,5,35,3587
475,310341369,310341370,310341371,310341375,310341381,310341395,310341382,310344991,0,310344993,310344996,310344999,1,1,4,10,14,1,3609,-310344991,310344993,3,3,13,3630
476,310341407,310341410,310341421,310341425,310341431,310341445,310341439,310345123,0,310345131,310345134,310345140,3,11,4,10,14,8,3684,-310345123,310345131,3,6,32,3733
477,310341408,310341409,310341411,310341414,310341420,310341431,310341422,310345116,0,310345121,310345124,310345133,1,2,3,9,11,2,3694,-310345116,310345121,3,9,14,3725
478,312003074,312003075,312003077,312003085,312003096,312003098,312003093,312006448,0,312006450,312006454,312006459,1,2,8,19,2,-3,3355,-312006448,312006450,4,5,19,3385
479,312014011,312014011,312014013,312014017,312014024,312014025,312014024,312017196,0,312017199,312017202,312017206,0,2,4,11,1,0,3172,-312017196,312017199,3,4,13,3195
480,312163960,312163961,312163963,312163969,312163976,312163977,312163976,312167194,0,312167197,312167200,312167205,1,2,6,13,1,0,3218,-312167194,312167197,3,5,16,3245
481,313656072,313656073,313656075,313656083,313656090,313656092,313656091,313659007,0,313659010,313659015,313659019,1,2,8,15,2,1,2916,-313659007,313659010,5,4,19,2947
482,313715411,313715412,313715414,313715421,313715430,313715431,313715428,313718846,0,313718848,313718851,313718855,1,2,7,16,1,-2,3418,-313718846,313718848,3,4,17,3444
483,314007482,314007483,314007485,314007493,314007500,314007509,314007499,314010721,0,314010724,314010726,314010730,1,2,8,15,9,-1,3222,-314010721,314010724,2,4,17,3248
484,314035201,314035202,314035205,314035208,314035215,314035223,314035215,314038582,0,314038584,314038587,314038591,1,3,3,10,8,0,3367,-314038582,314038584,3,4,14,3390
485,315323488,315323489,315323491,315323500,315323511,315323513,315323508,315326779,0,315326782,315326785,315326791,1,2,9,20,2,-3,3271,-315326779,315326782,3,6,20,3303
486,315323524,315323525,315323527,315323532,315323539,315323554,315323538,315326995,0,315326997,315327000,315327004,1,2,5,12,15,-1,3457,-315326995,315326997,3,4,14,3480
487,315323543,315323544,315323546,315323551,315323560,315323571,315323563,315327085,0,315327091,315327094,315327100,1,2,5,14,11,3,3522,-315327085,315327091,3,6,20,3557
488,315903532,315903533,315903535,315903542,315903550,315903551,315903549,315907053,0,315907056,315907059,315907064,1,2,7,15,1,-1,3504,-315907053,315907056,3,5,17,3532
489,315909107,315909108,315909110,315909114,315909121,315909121,315909121,315912329,0,315912332,315912334,315912338,1,2,4,11,0,0,3208,-315912329,315912332,2,4,14,3231
490,316010454,316010455,316010457,316010461,316010466,316010474,316010467,316013724,0,316013728,316013731,316013734,1,2,4,9,8,1,3257,-316013724,316013728,3,3,13,3280
491,317350252,317350253,317350255,317350264,317350272,317350275,317350271,317352615,0,317352617,317352620,317352624,1,2,9,17,3,-1,2344,-317352615,317352617,3,4,19,2372
492,317815591,317815592,317815594,317815599,317815605,317815615,317815607,317818013,0,317818015,317818018,317818023,1,2,5,11,10,2,2406,-317818013,317818015,3,5,16,2432
493,318217467,318217468,318217470,318217476,318217484,318217494,318217484,318220898,0,318220900,318220903,318220907,1,2,6,14,10,0,3414,-318220898,318220900,3,4,17,3440
494,319073791,319073792,319073795,319073802,319073810,319073824,319073813,319076867,0,319076869,319076874,319076879,1,3,7,15,14,3,3054,-319076867,319076869,5,5,22,3088
495,319073827,319073829,319073831,319073834,319073838,319073846,319073839,319076924,0,319076926,319076928,319076933,2,2,3,7,8,1,3085,-319076924,319076926,2,5,12,3106
496,319512462,319512463,319512466,319512471,319512480,319512489,319512479,319515910,0,319515913,319515917,319515921,1,3,5,14,9,-1,3431,-319515910,319515913,4,4,17,3459
497,319516528,319516528,319516530,319516534,319516539,319516547,319516540,319519762,0,319519765,319519768,319519773,0,2,4,9,8,1,3222,-319519762,319519765,3,5,12,3245
498,320323852,320323853,320323855,320323863,320323873,320323875,320323871,320330810,0,320330813,320330818,320330823,1,2,8,18,2,-2,6939,-320330810,320330813,5,5,19,6971
499,320323937,320323938,320323940,320323946,320323955,320323967,320323951,320330954,0,320330956,320330959,320330963,1,2,6,15,12,-4,7003,-320330954,320330956,3,4,14,7026
500,320323944,320323944,320323957,320323962,320323969,320323984,320323975,320331079,0,320331081,320331083,320331088,0,13,5,12,15,6,7104,-320331079,320331081,2,5,31,7144
501,320616805,320616806,320616808,320616812,320616819,320616821,320616820,320620164,0,320620167,320620169,320620174,1,2,4,11,2,1,3344,-320620164,320620167,2,5,15,3369
502,321031456,321031457,321031459,321031464,321031472,321031483,321031475,321034777,0,321034780,321034782,321034787,1,2,5,13,11,3,3302,-321034777,321034780,2,5,19,3331
503,322613121,322613122,322613124,322613133,322613143,322613144,322613141,322616454,0,322616457,322616460,322616465,1,2,9,19,1,-2,3313,-322616454,322616457,3,5,20,3344
504,324353755,324353756,324353758,324353765,324353773,324353782,324353773,324356435,0,324356438,324356441,324356446,1,2,7,15,9,0,2662,-324356435,324356438,3,5,18,2691
505,325324320,325324323,325324345,325324351,325324359,325324370,325324362,325327901,0,325327904,325327906,325327910,3,22,6,14,11,3,3539,-325327901,325327904,2,4,42,3590
506,325324321,325324322,325324324,325324333,325324343,325324355,325324343,325327770,0,325327773,325327776,325327781,1,2,9,19,12,0,3427,-325327770,325327773,3,5,22,3460
507,325984974,325984974,325984977,325984983,325984990,325984999,325984990,325987312,0,325987315,325987319,325987323,0,3,6,13,9,0,2322,-325987312,325987315,4,4,16,2349
508,326868746,326868747,326868749,326868755,326868763,326868772,326868762,326872245,0,326872248,326872252,326872256,1,2,6,14,9,-1,3483,-326872245,326872248,4,4,16,3510
509,327049006,327049007,327049009,327049015,327049023,327049032,327049022,327052284,0,327052287,327052291,327052295,1,2,6,14,9,-1,3262,-327052284,327052287,4,4,16,3289
510,327057107,327057108,327057110,327057113,327057119,327057128,327057120,327060324,0,327060327,327060330,327060334,1,2,3,9,9,1,3204,-327060324,327060327,3,4,13,3227
511,327061915,327061916,327061917,327061921,327061927,327061938,327061928,327065189,0,327065192,327065194,327065199,1,1,4,10,11,1,3261,-327065189,327065192,2,5,13,3284
512,327098329,327098330,327098332,327098336,327098342,327098350,327098343,327101561,0,327101564,327101567,327101572,1,2,4,10,8,1,3218,-327101561,327101564,3,5,14,3243
513,327284107,327284108,327284110,327284115,327284121,327284129,327284122,327287724,0,327287727,327287730,327287735,1,2,5,11,8,1,3602,-327287724,327287727,3,5,15,3628
514,327810091,327810092,327810094,327810100,327810107,327810115,327810107,327813420,0,327813423,327813426,327813430,1,2,6,13,8,0,3313,-327813420,327813423,3,4,16,3339
515,327878200,327878201,327878203,327878210,327878217,327878228,327878217,327881850,0,327881852,327881854,327881859,1,2,7,14,11,0,3633,-327881850,327881852,2,5,17,3659
516,329944289,329944289,329944292,329944298,329944308,329944316,329944306,329947735,0,329947739,329947742,329947745,0,3,6,16,8,-2,3429,-329947735,329947739,3,3,17,3456
517,330031383,330031384,330031386,330031393,330031399,330031409,330031401,330034687,0,330034690,330034693,330034697,1,2,7,13,10,2,3286,-330034687,330034690,3,4,18,3314
518,330892393,330892394,330892396,330892404,330892413,330892415,330892412,330895738,0,330895740,330895743,330895748,1,2,8,17,2,-1,3326,-330895738,330895740,3,5,19,3355
519,333012148,333012149,333012151,333012158,333012165,333012176,333012168,333015039,0,333015042,333015044,333015049,1,2,7,14,11,3,2871,-333015039,333015042,2,5,20,2901
520,333014430,333014431,333014433,333014437,333014442,333014452,333014444,333017441,0,333017446,333017449,333017454,1,2,4,9,10,2,2997,-333017441,333017446,3,5,14,3024
521,333015800,333015801,333015803,333015806,333015809,333015818,333015811,333018992,0,333018994,333018997,333019001,1,2,3,6,9,2,3181,-333018992,333018994,3,4,11,3201
522,333549854,333549855,333549857,333549864,333549873,333549883,333549872,333553242,0,333553245,333553249,333553253,1,2,7,16,10,-1,3370,-333553242,333553245,4,4,18,3399
523,333595337,333595338,333595340,333595344,333595350,333595358,333595351,333598789,0,333598792,333598794,333598799,1,2,4,10,8,1,3438,-333598789,333598792,2,5,14,3462
524,333769247,333769248,333769250,333769254,333769261,333769269,333769262,333772552,0,333772554,333772557,333772561,1,2,4,11,8,1,3290,-333772552,333772554,3,4,15,3314
525,334371556,334371557,334371558,334371564,334371570,334371580,334371572,334374551,0,334374553,334374556,334374561,1,1,6,12,10,2,2979,-334374551,334374553,3,5,16,3005
526,334407889,334407890,334407892,334407895,334407901,334407913,334407905,334411107,0,334411110,334411113,334411117,1,2,3,9,12,4,3202,-334411107,334411110,3,4,16,3228
527,336356102,336356103,336356105,336356112,336356121,336356131,336356120,336359612,0,336359615,336359618,336359622,1,2,7,16,10,-1,3492,-336359612,336359615,3,4,18,3520
528,336680091,336680092,336680094,336680100,336680108,336680117,336680107,336683693,0,336683695,336683698,336683702,1,2,6,14,9,-1,3586,-336683693,336683695,3,4,16,3611
529,337379297,337379298,337379300,337379304,337379310,337379321,337379312,337381705,0,337381707,337381711,337381715,1,2,4,10,11,2,2393,-337381705,337381707,4,4,15,2418
530,337383225,337383226,337383228,337383231,337383235,337383246,337383238,337386100,0,337386102,337386104,337386109,1,2,3,7,11,3,2862,-337386100,337386102,2,5,13,2884
531,337823932,337823933,337823935,337823942,337823948,337823958,337823949,337827183,0,337827185,337827188,337827193,1,2,7,13,10,1,3234,-337827183,337827185,3,5,17,3261
532,338136123,338136123,338136125,338136130,338136136,338136144,338136137,338139261,0,338139263,338139266,338139271,0,2,5,11,8,1,3124,-338139261,338139263,3,5,14,3148
533,339137890,339137891,339137893,339137899,339137908,339137918,339137907,339141318,0,339141321,339141324,339141328,1,2,6,15,10,-1,3411,-339141318,339141321,3,4,17,3438
534,339293614,339293614,339293616,339293621,339293627,339293637,339293628,339296067,0,339296069,339296072,339296076,0,2,5,11,10,1,2439,-339296067,339296069,3,4,14,2462
535,339384611,339384612,339384614,339384618,339384622,339384633,339384624,339387904,0,339387907,339387910,339387914,1,2,4,8,11,2,3280,-339387904,339387907,3,4,13,3303
536,339486078,339486079,339486081,339486086,339486094,339486103,339486093,339489464,0,339489467,339489470,339489475,1,2,5,13,9,-1,3371,-339489464,339489467,3,5,15,3397
537,339590286,339590287,339590289,339590294,339590301,339590310,339590300,339593599,0,339593603,339593605,339593609,1,2,5,12,9,-1,3299,-339593599,339593603,2,4,14,3323
538,341015181,341015182,341015184,341015191,341015197,341015208,341015198,341017731,0,341017734,341017737,341017740,1,2,7,13,11,1,2533,-341017731,341017734,3,3,17,2559
539,341679307,341679307,341679309,341679313,341679318,341679327,341679320,341682088,0,341682091,341682093,341682098,0,2,4,9,9,2,2768,-341682088,341682091,2,5,13,2791
540,342004305,342004305,342004307,342004311,342004316,342004327,342004318,342007310,0,342007312,342007317,342007322,0,2,4,9,11,2,2992,-342007310,342007312,5,5,13,3017
541,342031034,342031035,342031037,342031042,342031049,342031058,342031049,342034416,0,342034418,342034421,342034425,1,2,5,12,9,0,3367,-342034416,342034418,3,4,15,3391
542,342176999,342177000,342177002,342177006,342177011,342177022,342177014,342179322,0,342179325,342179328,342179332,1,2,4,9,11,3,2308,-342179322,342179325,3,4,15,2333
543,342270256,342270258,342270260,342270268,342270279,342270281,342270275,342273465,0,342273468,342273471,342273477,2,2,8,19,2,-4,3190,-342273465,342273468,3,6,19,3221
544,342270262,342270262,342270281,342270287,342270295,342270316,342270308,342273593,0,342273595,342273598,342273603,0,19,6,14,21,13,3285,-342273593,342273595,3,5,46,3341
545,342662466,342662467,342662469,342662475,342662481,342662491,342662483,342665631,0,342665633,342665638,342665643,1,2,6,12,10,2,3148,-342665631,342665633,5,5,17,3177
546,342886036,342886037,342886039,342886048,342886056,342886058,342886054,342889162,0,342889165,342889167,342889172,1,2,9,17,2,-2,3108,-342889162,342889165,2,5,18,3136
547,343128138,343128139,343128140,343128144,343128150,343128158,343128151,343131085,0,343131088,343131091,343131096,1,1,4,10,8,1,2934,-343131085,343131088,3,5,13,2958
548,343901395,343901396,343901398,343901402,343901407,343901418,343901409,343903850,0,343903853,343903855,343903860,1,2,4,9,11,2,2441,-343903850,343903853,2,5,14,2465
549,344270508,344270509,344270512,344270519,344270529,344270530,344270526,344273643,0,344273646,344273649,344273654,1,3,7,17,1,-3,3117,-344273643,344273646,3,5,18,3146
550,344270550,344270551,344270553,344270559,344270566,344270576,344270565,344273796,0,344273801,344273804,344273811,1,2,6,13,10,-1,3231,-344273796,344273801,3,7,15,3261
551,344270557,344270558,344270567,344270572,344270579,344270592,344270584,344273865,0,344273867,344273870,344273875,1,9,5,12,13,5,3281,-344273865,344273867,3,5,27,3318
552,346128491,346128491,346128493,346128500,346128508,346128518,346128509,346131233,0,346131236,346131239,346131244,0,2,7,15,10,1,2724,-346131233,346131236,3,5,18,2753
553,346134422,346134423,346134424,346134428,346134432,346134445,346134437,346137624,0,346137627,346137630,346137635,1,1,4,8,13,5,3187,-346137624,346137627,3,5,15,3213
554,346140826,346140827,346140829,346140832,346140836,346140845,346140838,346143172,0,346143174,346143176,346143181,1,2,3,7,9,2,2334,-346143172,346143174,2,5,12,2355
555,346145106,346145107,346145109,346145112,346145115,346145126,346145118,346147514,0,346147518,346147520,346147525,1,2,3,6,11,3,2396,-346147514,346147518,2,5,12,2419
556,346151507,346151508,346151510,346151512,346151517,346151526,346151519,346154740,0,346154743,346154746,346154751,1,2,2,7,9,2,3221,-346154740,346154743,3,5,12,3244
557,346158039,346158040,346158041,346158044,346158048,346158058,346158050,346161356,0,346161359,346161361,346161366,1,1,3,7,10,2,3306,-346161356,346161359,2,5,11,3327
558,346635777,346635778,346635779,346635783,346635788,346635798,346635790,346638223,0,346638226,346638229,346638233,1,1,4,9,10,2,2433,-346638223,346638226,3,4,13,2456
559,346677079,346677080,346677082,346677085,346677089,346677099,346677091,346679499,0,346679502,346679504,346679509,1,2,3,7,10,2,2408,-346679499,346679502,2,5,12,2430
560,346695760,346695762,346695763,346695766,346695769,346695779,346695772,346698168,0,346698171,346698174,346698180,2,1,3,6,10,3,2396,-346698168,346698171,3,6,12,2420
561,346900633,346900634,346900636,346900640,346900644,346900657,346900648,346902987,0,346902989,346902991,346902996,1,2,4,8,13,4,2339,-346902987,346902989,2,5,15,2363
562,347126546,347126547,347126549,347126552,347126556,347126568,347126559,347129818,0,347129822,347129824,347129828,1,2,3,7,12,3,3259,-347129818,347129822,2,4,13,3282
563,347126638,347126639,347126641,347126645,347126649,347126657,347126650,347128926,0,347128929,347128931,347128936,1,2,4,8,8,1,2276,-347128926,347128929,2,5,12,2298
564,347235398,347235399,347235401,347235405,347235409,347235420,347235412,347238269,0,347238272,347238274,347238279,1,2,4,8,11,3,2857,-347238269,347238272,2,5,14,2881
565,347239265,347239266,347239268,347239271,347239276,347239285,347239278,347241537,0,347241539,347241542,347241546,1,2,3,8,9,2,2259,-347241537,347241539,3,4,13,2281
566,347348211,347348212,347348214,347348217,347348222,347348231,347348224,347350596,0,347350599,347350602,347350605,1,2,3,8,9,2,2372,-347350596,347350599,3,3,13,2394
567,347501765,347501766,347501768,347501772,347501776,347501786,347501778,347504003,0,347504007,347504009,347504014,1,2,4,8,10,2,2225,-347504003,347504007,2,5,13,2249
568,347898849,347898850,347898852,347898856,347898861,347898871,347898864,347902028,0,347902031,347902034,347902038,1,2,4,9,10,3,3164,-347902028,347902031,3,4,15,3189
569,347918483,347918484,347918486,347918489,347918494,347918504,347918496,347920812,0,347920815,347920817,347920822,1,2,3,8,10,2,2316,-347920812,347920815,2,5,13,2339
570,349203472,349203473,349203475,349203481,349203487,349203497,349203489,349206030,0,349206034,349206037,349206041,1,2,6,12,10,2,2541,-349206030,349206034,3,4,17,2569
571,349332507,349332508,349332510,349332515,349332520,349332530,349332522,349335484,0,349335486,349335489,349335493,1,2,5,10,10,2,2962,-349335484,349335486,3,4,15,2986
572,351161405,351161406,351161408,351161414,351161419,351161431,351161422,351164363,0,351164365,351164368,351164373,1,2,6,11,12,3,2941,-351164363,351164365,3,5,17,2968
573,351168741,351168742,351168743,351168746,351168751,351168761,351168754,351171119,0,351171121,351171124,351171128,1,1,3,8,10,3,2365,-351171119,351171121,3,4,13,2387
574,351843132,351843133,351843135,351843140,351843146,351843156,351843147,351846419,0,351846421,351846425,351846429,1,2,5,11,10,1,3272,-351846419,351846421,4,4,15,3297
575,352129202,352129203,352129205,352129210,352129216,352129228,352129220,352131651,0,352131654,352131657,352131661,1,2,5,11,12,4,2431,-352131651,352131654,3,4,18,2459
576,352334694,352334695,352334697,352334705,352334712,352334715,352334712,352337917,0,352337919,352337921,352337926,1,2,8,15,3,0,3205,-352337917,352337919,2,5,18,3232
577,356492881,356492882,356492884,356492893,356492901,356492913,356492901,356495780,0,356495783,356495786,356495789,1,2,9,17,12,0,2879,-356495780,356495783,3,3,20,2908
578,358391486,358391487,358391489,358391497,358391506,358391507,358391506,358393833,0,358393836,358393839,358393844,1,2,8,17,1,0,2327,-358393833,358393836,3,5,20,2358
579,359169792,359169793,359169795,359169801,359169806,359169816,359169808,359172411,0,359172414,359172417,359172421,1,2,6,11,10,2,2603,-359172411,359172414,3,4,16,2629
580,359541978,359541979,359541981,359541985,359541990,359542000,359541992,359544314,0,359544318,359544320,359544324,1,2,4,9,10,2,2322,-359544314,359544318,2,4,14,2346
581,359997978,359997979,359997981,359997986,359997992,359998002,359997994,360001432,0,360001435,360001439,360001443,1,2,5,11,10,2,3438,-360001432,360001435,4,4,16,3465
582,361463654,361463655,361463657,361463664,361463671,361463681,361463672,361466894,0,361466897,361466900,361466905,1,2,7,14,10,1,3222,-361466894,361466897,3,5,18,3251
583,364632577,364632578,364632580,364632588,364632597,364632598,364632597,364634926,0,364634928,364634932,364634937,1,2,8,17,1,0,2329,-364634926,364634928,4,5,20,2360
584,366100954,366100957,366100977,366100980,366100984,366100996,366100992,366104369,0,366104372,366104373,366104378,3,20,3,7,12,8,3377,-366104369,366104372,1,5,38,3424
585,366100955,366100956,366100958,366100966,366100975,366100984,366100976,366104236,0,366104239,366104242,366104247,1,2,8,17,9,1,3260,-366104236,366104239,3,5,21,3292
586,367811346,367811347,367811349,367811357,367811364,367811375,367811366,367814346,0,367814349,367814352,367814357,1,2,8,15,11,2,2980,-367814346,367814349,3,5,20,3011
587,367959911,367959912,367959914,367959918,367959923,367959933,367959925,367962553,0,367962555,367962558,367962562,1,2,4,9,10,2,2628,-367962553,367962555,3,4,14,2651
588,371899631,371899632,371899634,371899644,371899658,371899659,371899654,371903213,0,371903216,371903219,371903224,1,2,10,24,1,-4,3559,-371903213,371903216,3,5,23,3593
589,372233134,372233135,372233137,372233141,372233149,372233158,372233149,372236577,0,372236579,372236582,372236586,1,2,4,12,9,0,3428,-372236577,372236579,3,4,15,3452
590,372280797,372280798,372280799,372280803,372280810,372280811,372280810,372284138,0,372284141,372284144,372284149,1,1,4,11,1,0,3328,-372284138,372284141,3,5,13,3352
591,372647008,372647009,372647011,372647016,372647023,372647032,372647023,372650440,0,372650442,372650445,372650449,1,2,5,12,9,0,3417,-372650440,372650442,3,4,15,3441
592,372664932,372664933,372664935,372664939,372664944,372664953,372664945,372668234,0,372668236,372668239,372668244,1,2,4,9,9,1,3289,-372668234,372668236,3,5,13,3312
593,372961478,372961479,372961481,372961487,372961493,372961502,372961494,372964570,0,372964573,372964576,372964579,1,2,6,12,9,1,3076,-372964570,372964573,3,3,16,3101
594,372966452,372966453,372966454,372966457,372966461,372966471,372966463,372969427,0,372969430,372969432,372969437,1,1,3,7,10,2,2964,-372969427,372969430,2,5,11,2985
595,374449851,374449854,374449872,374449875,374449879,374449883,374449896,374452877,0,374452879,374452881,374452885,3,18,3,7,4,17,2981,-374452877,374452879,2,4,45,3034
596,374449852,374449853,374449855,374449863,374449870,374449872,374449871,374452819,0,374452822,374452825,374452831,1,2,8,15,2,1,2948,-374452819,374452822,3,6,19,2979
597,377596814,377596815,377596817,377596824,377596831,377596840,377596832,377599897,0,377599901,377599904,377599909,1,2,7,14,9,1,3065,-377599897,377599901,3,5,18,3095
598,378545905,378545906,378545908,378545915,378545922,378545932,378545923,378548958,0,378548961,378548964,378548969,1,2,7,14,10,1,3035,-378548958,378548961,3,5,18,3064
599,378549773,378549774,378549776,378549779,378549783,378549793,378549785,378552414,0,378552417,378552419,378552424,1,2,3,7,10,2,2629,-378552414,378552417,2,5,12,2651
600,378553453,378553454,378553456,378553459,378553463,378553473,378553466,378556606,0,378556609,378556611,378556615,1,2,3,7,10,3,3140,-378556606,378556609,2,4,13,3162
601,378557502,378557503,378557505,378557508,378557511,378557521,378557513,378560576,0,378560578,378560580,378560585,1,2,3,6,10,2,3063,-378560576,378560578,2,5,11,3083
602,378561303,378561304,378561306,378561309,378561313,378561323,378561315,378564211,0,378564214,378564217,378564221,1,2,3,7,10,2,2896,-378564211,378564214,3,4,12,2918
603,378565544,378565545,378565547,378565550,378565553,378565565,378565557,378567960,0,378567963,378567966,378567971,1,2,3,6,12,4,2403,-378567960,378567963,3,5,13,2427
604,378569404,378569405,378569407,378569410,378569413,378569424,378569416,378572479,0,378572482,378572484,378572488,1,2,3,6,11,3,3063,-378572479,378572482,2,4,12,3084
605,378573916,378573916,378573918,378573921,378573925,378573934,378573927,378576195,0,378576198,378576200,378576205,0,2,3,7,9,2,2268,-378576195,378576198,2,5,11,2289
606,379021655,379021656,379021658,379021664,379021675,379021684,379021672,379024913,0,379024915,379024919,379024924,1,2,6,17,9,-3,3241,-379024913,379024915,4,5,17,3269
607,379144670,379144671,379144673,379144676,379144682,379144690,379144682,379147973,0,379147978,379147980,379147984,1,2,3,9,8,0,3291,-379147973,379147978,2,4,12,3314
608,379667172,379667173,379667175,379667179,379667185,379667195,379667187,379670520,0,379670523,379670526,379670530,1,2,4,10,10,2,3333,-379670520,379670523,3,4,15,3358
609,379672068,379672069,379672071,379672074,379672078,379672088,379672081,379674614,0,379674617,379674619,379674624,1,2,3,7,10,3,2533,-379674614,379674617,2,5,13,2556
610,380871093,380871094,380871096,380871102,380871110,380871118,380871109,380874511,0,380874514,380874517,380874520,1,2,6,14,8,-1,3402,-380874511,380874514,3,3,16,3427
611,381138708,381138709,381138710,381138716,381138723,381138724,381138723,381142293,0,381142295,381142299,381142303,1,1,6,13,1,0,3570,-381142293,381142295,4,4,15,3595
612,381742854,381742855,381742857,381742865,381742875,381742877,381742873,381746140,0,381746142,381746146,381746153,1,2,8,18,2,-2,3267,-381746140,381746142,4,7,19,3299
613,382056193,382056194,382056196,382056202,382056211,382056219,382056208,382059556,0,382059559,382059562,382059567,1,2,6,15,8,-3,3348,-382059556,382059559,3,5,15,3374
614,384052249,384052250,384052252,384052258,384052267,384052276,384052265,384055563,0,384055567,384055570,384055575,1,2,6,15,9,-2,3298,-384055563,384055567,3,5,16,3326
615,384064023,384064024,384064026,384064033,384064040,384064041,384064040,384067374,0,384067376,384067379,384067383,1,2,7,14,1,0,3334,-384067374,384067376,3,4,17,3360
616,384072890,384072891,384072893,384072896,384072902,384072911,384072903,384076147,0,384076150,384076152,384076156,1,2,3,9,9,1,3244,-384076147,384076150,2,4,13,3266
617,384100059,384100060,384100062,384100065,384100072,384100080,384100072,384103429,0,384103431,384103433,384103438,1,2,3,10,8,0,3357,-384103429,384103431,2,5,13,3379
618,384110317,384110318,384110320,384110325,384110331,384110332,384110331,384113650,0,384113654,384113656,384113661,1,2,5,11,1,0,3319,-384113650,384113654,2,5,14,3344
619,384225881,384225882,384225884,384225888,384225894,384225904,384225895,384229041,0,384229044,384229046,384229051,1,2,4,10,10,1,3146,-384229041,384229044,2,5,14,3170
620,384232503,384232504,384232506,384232509,384232515,384232523,384232516,384235822,0,384235825,384235827,384235832,1,2,3,9,8,1,3306,-384235822,384235825,2,5,13,3329
621,384480129,384480130,384480132,384480139,384480145,384480154,384480147,384483387,0,384483393,384483396,384483400,1,2,7,13,9,2,3240,-384483387,384483393,3,4,18,3271
